Вкус,Название_вкуса,Бренд,Рейтинг,Количество_оценок,Отзывы
Мёд,МММ,Jent,3.9,32,29
Мёд,Sweet CloverМедовый клевер,Jent,4.2,28,27
Мёд,Торт медовик,Сарма,2.8,27,25
Мёд,Linden BlossomЛипа,Jent,3.6,26,24
Мёд,EclipseЭклипс,DARKSIDE,3.8,26,
Мёд,LovenderЛовендер,Duft,4.4,23,
Мёд,Honey HollsМедовые леденцы,Duft,3.5,19,
Мёд,Chak-chakЧак-чак,Element,4.2,19,
Мёд,Башкирский мёд,Догма,4.4,18,
Мёд,Tropic HoneyТропический мед,Mattpear,4.3,17,
Мёд,Werkbund,Bonche,4.4,15,
Мёд,Миндальный батончик,Сарма,3.3,15,
Мёд,POOHЛуговой мёд,Satyr,4.3,14,
Мёд,SyrupiaСирупия,Duft,3.6,14,
Мёд,Spicy GrogПряный грог,Cobra,3.9,13,
Мёд,Sunny HoneyСани-хани,Sebero,3.2,13,
Мёд,Cheese platterСырная тарелка,Kraken,3.6,11,
Мёд,Инжирный,Hook (by Chabacco),4.4,11,
Мёд,"Пармезан, грецкий орех и мед",Snobless,4.5,10,
Мёд,Oh CookieОреховое печенье,Khan Burley,3.8,10,
Мёд,StyxМедовый сандал,World Tobacco Original,4.8,10,
Мёд,MinosЛиповая сирень,World Tobacco Original,4.5,9,
Мёд,Пчелоин,Табак X,4.1,9,
Мёд,Laplandia MixЛапландия микс,Табак Шпаковского,3.2,9,
Мороженое,Ice CreamМороженое,MUSTHAVE,4,100,95
Мороженое,Ягодный сорбет,Starline,4,78,74
Мороженое,"Байкальский крашФисташка, мята, мороженое",DARKSIDE,3.4,65,65
Мороженое,Ice Cream CigarМороженое-Сигара,Chabacco,4,61,58
Мороженое,Dark IcecreamДарк Айскрим,DARKSIDE,3.4,52,47
Мороженое,Almond IcecreamМиндальное мороженое,Black Burn,3,45,45
Мороженое,Pistachio Ice SnowФисташковое мороженое,Black Burn,3.3,43,43
Мороженое,BlackoutБлэкаут,DARKSIDE,3.5,42,40
Мороженое,"Easy FreezyКарамель, мята и мороженое",DARKSIDE,3.9,41,38
Мороженое,Кедровый пломбир,Сарма,4.1,39,36
Мороженое,Black JIБлек Джи,Deus,3.6,37,36
Мороженое,Chistaya LiniyaЧистая линия,Fake,4.2,39,35
Мороженое,Taro Ice CreamМороженое Таро,Sapphire Crown,3.8,36,35
Мороженое,Polar CreamПолар Крим,DARKSIDE,4,36,35
Мороженое,IceCreamColaКола-мороженое,Fake,4.6,30,28
Мороженое,SorbetЯгодный сорбет,Spectrum,4.2,28,27
Мороженое,OrangelatoАпельсиновое мороженное,JOY.,4,27,27
Мороженое,Ледяная игла,Rustpunk,4.3,27,26
Мороженое,EkzoФруктовое мороженое,Sapphire Crown,4,28,24
Мороженое,ICEФисташковое мороженое,Duft,3.5,23,22
Мороженое,"Балтийский чиллКокос, печенье, мороженое",DARKSIDE,3.5,23,
Мороженое,Blueberry Vanilla Ice CreamЧерничное мороженое,Al Fakher,4.4,23,
Мороженое,"Сибирский шейкФейхоа, клубника, мороженое.",DARKSIDE,3.4,20,
Мороженое,Pistachio Ice-creamФисташковое мороженое,Cobra,4.3,21,
Мороженое,Mint Chocolate Chill,Fumari,4.1,21,
Мороженое,"Охотский шейкКлюква, сорбет, арбуз",DARKSIDE,3.4,18,
Мороженое,Typical MilkshakeТипичный милкшейк,Khan Burley,3.3,17,
Мороженое,Banana Ice DreamБанановое мороженое,Mattpear,2.6,17,
Мороженое,Wild WizardДикий волшебник,Split,4,16,
Мороженое,Ягодный сорбет,Северный,4.2,15,
Мороженое,Лакомый,Энтузиаст,3.6,15,
Мороженое,Арбузный сорбет,Северный,3.8,15,
Мороженое,Лаймовый сорбет,Starline,4.3,14,
Мороженое,Papaya SorbetПапайный сорбет,Tangiers,4.4,14,
Мороженое,Фруктовый сорбет,Сарма,3.7,15,
Мороженое,Цитрусовый сорбет,Северный,4.2,13,
Мороженое,Смородиновый сорбет,Starline,3.8,13,
Мороженое,Red SorbetКрасный сорбет,Chabacco,3.2,13,
Мороженое,Лимонный джелато,Leteam,4.4,12,
Мороженое,Berry SorbetЯгодный сорбет,Sebero,4.7,13,
Печенье,CookieПеченье,MUSTHAVE,4.1,101,94
Печенье,Deep Blue SeaДип Блю Си,DARKSIDE,4.2,95,88
Печенье,DarksideТемная сторона,Deus,4.2,69,62
Печенье,ЮбилейноеПеченье,Nаш,3.9,57,56
Печенье,Cookie MonsterЗемляничное печенье,Element,4.2,57,53
Печенье,Cookies & MilkМолочное печенье,Spectrum,3.6,56,51
Печенье,Земляничное печенье,Сарма,3.9,36,35
Печенье,Milk CookiesСливочное печенье,Chabacco,3.4,29,28
Печенье,Black and whiteПеченье,Banger,3.6,28,28
Печенье,Caramel CookiesПеченье-Карамель,Chabacco,3.5,28,26
Печенье,CookieПеченье,Bonche,4.2,28,26
Печенье,Кокосовое печенье,Leteam,4.2,27,25
Печенье,Cookie MonsterЗемляничное печенье,Element,4.3,24,22
Печенье,"Балтийский чиллКокос, печенье, мороженое",DARKSIDE,3.5,23,22
Печенье,Печенье с бананом,Brusko,3.5,22,22
Печенье,"Окский чиллВишня, печенье, крем",DARKSIDE,3.8,25,21
Печенье,Darkside CookieДарксайд Куки,DARKSIDE,3.6,21,21
Печенье,Cookie MonsterКуки монстр,Sebero,4.1,23,19
Печенье,Черничное печеньеЧерничное печенье,Jam,3.3,21,19
Печенье,CookiesПеченье,Trofimoff’s,4.1,19,19
Печенье,Banana CookieБанановое печенье,Spectrum,3.8,19,
Печенье,Бронированный торт,Rustpunk,4.3,16,
Печенье,Z'LackerЗи-лакер,Split,4.2,16,
Печенье,Ореховое печенье,Brusko,3.9,15,
Печенье,Cookies & MilkМолочное печенье,Spectrum,3.7,15,
Печенье,D+CD+C,B3 (Be Free),3.7,14,
Печенье,Имбирное печенье,Jent,4,12,
Печенье,CookieПеченье,Kraken,4.4,12,
Печенье,Чеченье,Табак X,3.2,12,
Печенье,Oh CookieОреховое печенье,Khan Burley,3.8,10,
Печенье,ЮБИLЕЙНОЕЮбилейное печенье,Nаш,4.4,12,
Печенье,Cookie MonsterКокосовое печенье,Sebero,3.2,11,
Печенье,"КарибскийКокос, манго, печенье, клубника",DARKSIDE,3,10,
Печенье,Deep Blue SeaДип Блю Си,DARKSIDE,3.8,9,
Печенье,Orange CookiesАпельсиновое печенье,Burn,4.1,8,
Печенье,Вишневое печенье,Leteam,4.3,8,
Печенье,Wagon WheelzВэгон Вилз,Punk,3.2,7,
Печенье,D6 x ПармаркетШоколадное печенье с апельсином,Duft,4.4,7,
Печенье,Baked Milk CookiesПеченье топленое молоко,Tommy Gun,4.8,5,
Печенье,Darkside CookieДарксайд куки,DARKSIDE,3.8,5,
Печенье,Fuchsia VolumeФуксия,Street Samurai,4.1,4,
Печенье,Milk CookiesСливочное печенье,Chaba,3.9,4,
Печенье,Sugar CookiesCахарное печенье,Malaysian Mix,3.1,4,
Печенье,Медовая ватрушка,Табабка,3.7,4,
Печенье,Coconut Cookies,Do you,2.7,4,
Печенье,Овсяное печенье,Сарма,3.7,5,
Печенье,Молочное печенье,World Tobacco Original,4.2,3,
Печенье,Ever Bloom,Duft,3.6,3,
Печенье,Сливочное печенье,World Tobacco Original,4.3,3,
Печенье,Blue CookieЧерничное печенье,Lirra,4.1,3,
Печенье,Cinnamon CookiesПеченье с корицей,Azure,3.7,3,
Печенье,CookieПеченье,Kraken,4.8,2,
Печенье,Курабье,World Tobacco Original,4.7,2,
Печенье,CrunchМюсли,Vacuum,4.5,2,
Печенье,Milkin’ CookiesМолочное печенье,Eternal Smoke,4.3,2,
Печенье,Ореховое печенье,Brusko,3.5,2,
Печенье,Milka Cookies MixПеченье Милка микс,Табак Шпаковского,3,2,
Печенье,Lime CookieЛимонное печенье,Manual,3.5,2,
Печенье,Choco cookieШоколадное печенье,Chili,3.1,2,
Печенье,Молочное печенье,World Tobacco Original,4.3,2,
Пирог,Lemon PieЛимонный пирог,MUSTHAVE,3.8,69,65
Пирог,Maple PecanПекан в кленовом сиропе,MUSTHAVE,4.1,61,56
Пирог,Русская шарлотка,Северный,4.3,52,50
Пирог,Pistachio CakeФисташковый пирог,MUSTHAVE,3.8,46,40
Пирог,Персидская выпечка,Nаш,3.7,41,40
Пирог,Charlotte PieЯблочная Шарлотка,MUSTHAVE,3.8,38,38
Пирог,NapoleonНаполеон,Endorphin,3.3,36,33
Пирог,2016Лимонный пирог,Хулиган,4.3,34,32
Пирог,Банановый пирог,Brusko,3.8,29,29
Пирог,Яблочный штрудель,Brusko,3.3,29,27
Пирог,Лимонный пирог,Brusko,3.9,27,25
Пирог,Apple StrudelЯблочный штрудель,Spectrum,4,26,25
Пирог,Lemon Pie,Adalya,3.7,25,22
Пирог,Лимонный пирог,Северный,4.4,23,21
Пирог,Pumpkin PieТыквенный пирог,Chabacco,4.1,22,21
Пирог,Apple StrudelЯблочный штрудель,Sapphire Crown,3.8,20,19
Пирог,Lemon PieЛимонный пирог,Sapphire Crown,4,21,18
Пирог,American PieАмериканский пирог,Chabacco,3.4,19,18
Пирог,american cakeАмериканский пирог,Serbetli,3.6,19,18
Пирог,Hard 2016,Хулиган,4.3,18,17
Пирог,Лимонный пирог,Jam,4.1,15,
Пирог,Pumpkin PieТыквенный пирог с миндалём,Deus,3.8,15,
Пирог,Лимонный пай,Starline,3,15,
Пирог,SyrupiaСирупия,Duft,3.6,14,
Пирог,Зимние забавы,Северный,4.7,13,
Пирог,Смородиновый крамбл,Chabacco,4,11,
Пирог,Baked ApplesПеченые яблоки,Duft,3.3,10,
Пирог,Apple StrudelЯблочный штрудель,Spectrum,3.7,9,
Пирог,BerrietaБериетта,Duft,3.2,9,
Пирог,Devil’s Nut CakeДьявольский пирог с орехами,Cobra,3.8,9,
Пирог,Berry PieМалиновый пирог,Banger,2.7,11,
Пирог,Notorious PieПесочный ореховый пирог,Hype,4.1,8,
Пирог,Lemon CakeЛимонный пирог,Serbetli,3.4,7,
Пирог,CakeПирог,Cobra,3.6,7,
Пирог,Blueberry PieЧерничный Пирог,Adalya,3.8,6,
Пирог,Apple PieЯблочный пирог,B3 (Be Free),3.4,6,
Пирог,MedovikТорт медовик,Izzi Bro,4.4,6,
Пирог,Lime PieЛаймовый пирог,Chabacco,3,6,
Пирог,Blueberry Cake,Buta,4.2,6,
Пирог,Lemon Cake,Buta,3.9,6,
Пончик,Pink RingМалиновый пончик,Mattpear,3.5,22,21
Пончик,Pon Pon ChikПончик,Palitra,3.7,15,14
Пончик,ЧТО-НИБУДЬ К ЧАЙКУ!Пончик,МОЛОДОСТЬ,3.9,15,13
Пончик,Banana DonutБанановый пончик,Sebero,4.2,14,13
Пончик,911Маковый пончик,Contrabanda,3.9,3,3
Пончик,Homer DonutКлубничный пончик,ATLAS,4.2,2,2
Пончик,Omega,Vacuum,4.5,1,1
Пряник,GingerbreadИмбирный пряник,Trofimoff’s,4.5,33,30
Пряник,D5 x HookahmarketТульский пряник,Duft,4,13,13
Пряник,Пряник с корицей,Jam,4.5,13,12
Пряник,Ginger BreadИмбирный пряник,Duft,3.6,9,9
Пряник,Spice-CakeПряник,Satyr,3.5,7,7
Пряник,Тульский дед,Табак X,3.7,5,5
Пряник,Новогодний пряникИмбирный пряник,Rustpunk,4.6,4,4
Пряник,Имбирный пряник,World Tobacco Original,3.3,2,2
Пряник,Tula CakeТульский пряник,Neon Blend,3,2,2
Пряник,Tulsky Pryanik,Matreshka,4.5,2,2
Пряник,Имбириный пряник,World Tobacco Original,4.4,1,1
Пряник,American GingerbreadАмериканские пряники,Serbetli,0,0,0
Пряник,Ginger BakerИмбирный пряник,Atmosphere,0,0,0
Пряник,Пряник,Inferno,0,0,0
Пряник,GG CakeИмбирный пряник,HMT,0,0,0
Пряник,Пряник,Inferno,0,0,0
Пряник,Пряник,Inferno,0,0,0
Пряник,Tulsky Pryanik,Matreshka,0,0,0
Сгущенка,Killer MilkКиллер Милк,DARKSIDE,3.8,69,66
Сгущенка,american cakeАмериканский пирог,Serbetli,3.6,19,18
Сгущенка,Russian PancakeРусский блин,Aircraft,2.6,12,11
Сгущенка,Сгущённое молоко,Кобра,4.5,10,10
Сгущенка,Caramel CreamВареная сгущенка,World Tobacco Original,3.8,6,6
Сгущенка,Dulce de LecheТрубочка со сгущенкой,Cobra,2.2,6,6
Сгущенка,Boiled milkКипяченое молоко,Caliber,4.4,2,2
Сгущенка,Caramel CreamВареная сгущенка,World Tobacco Original,5,2,2
Сгущенка,Dolce de lecheдульсе де лече,Dozaj,4,2,2
Сгущенка,Aqua Dulce De LecheАква сгущенка,Aqua Mentha,4,2,2
Сгущенка,Dulce de LecheДолче де Лече,Bang Bang,4.5,2,2
Сгущенка,Dulce de LecheТрубочка со сгущенкой,Cobra,3,1,1
Сгущенка,Вареная сгущенка,CBX,0,0,0
Сгущенка,Варёная сгущенка,CBX,0,0,0
Сгущенка,SgushchonkaСгущёнка,4:20,0,0,0
Сгущенка,Dulce De LecheСгущенка,Aqua Mentha,0,0,0
Тирамису,Italian TiramisuИтальянское тирамису,Sapphire Crown,4.4,40,37
Тирамису,Space DesertСпейс Десерт,DARKSIDE,4,15,13
Тирамису,TiramisuТирамису,Duft,3.1,14,13
Тирамису,TirameesooТирамису,Khan Burley,4.1,12,12
Тирамису,Quiet Delight,Duft,4.3,11,11
Тирамису,TiramisuТирамису,Sebero,4.2,7,7
Тирамису,Tiramisu,Burn,3,7,7
Тирамису,Space DesertСпейс десерт,DARKSIDE,3.9,6,6
Тирамису,Orange TiramisuАпельсиновый тирамису,Twice,4.6,5,5
Тирамису,Тирамису,World Tobacco Original,4.6,4,4
Тирамису,Тирамису,World Tobacco Original,3.9,3,3
Тирамису,Tiramisuтирамису,Tabu Team,3.9,3,3
Тирамису,TiramisuТирамису,Gixom,4.3,2,2
Тирамису,Тирамису Кофейный,Seven,0,0,0
Тирамису,MC Cold Bitch,R.A.P.,0,0,0
Тирамису,Tiramisu,Starbuzz,0,0,0
Тирамису,Tiramissu,Fasil,0,0,0
Тирамису,Tiramisu,Smyrna,0,0,0
Тирамису,Нежный тирамису,Iguana,0,0,0
Чизкейк,Черничный крамбл,Starline,3.9,91,82
Чизкейк,CheesecakeЧизкейк,Duft,3.9,75,73
Чизкейк,CheesecakeЧизкейк,Black Burn,3.9,75,67
